gully,NDVI,Lithology,dist_fault,dist_road,dist_river,soil_textu,Landcover,TWI,TPI,SPI,Slope,Profile_Cu,Plan_Curva,Aspect,DEM,Rainfall
0,0.10703758179,3,688.975,6105.830,191.087,7,3,5.920380,-1.972970,5396.990000,16.723600,-0.002515,-0.003414,213.690000,378,513.8620
0,0.10142444664,3,540.477,5811.700,427.284,7,3,5.820470,-0.135135,-3307.810000,11.648600,-0.001013,0.007926,284.036000,372,513.6220
0,0.10505940018,2,191.087,5936.020,270.238,7,3,7.576290,-0.648649,-14557.500000,8.935630,0.001535,-0.013657,237.995000,330,513.1090
0,0.11533001066,2,270.238,5700.690,604.271,7,3,7.299640,9.756760,-2557.630000,1.909150,0.001109,0.166667,270.000000,364,513.4040
0,0.15496334575,3,191.087,5681.440,540.477,7,3,5.307030,3.270270,2185.940000,22.862100,0.001043,-0.000527,341.565000,371,513.2280
0,0.12647479598,3,191.087,5732.620,191.087,7,3,5.714620,6.540540,-819.636000,11.976700,0.003380,0.003928,135.000000,321,513.1240
0,0.14045296579,2,1080.950,5044.850,191.087,7,3,8.522840,-1.513510,8050.380000,0.954841,-0.000555,0.000000,90.000000,277,515.8110
0,0.13926593022,3,810.715,5088.090,604.271,7,3,9.023360,-9.864870,142532.000000,4.044690,-0.003584,-0.074639,315.000000,297,515.1670
0,0.13344590047,3,955.437,4871.790,1162.340,7,3,6.455270,-5.135140,-2423.720000,5.550720,-0.007057,0.039344,120.964000,312,515.6830
0,0.14992846256,3,854.569,5015.820,1281.850,7,3,6.869580,-2.216220,16785.200000,10.678400,-0.000527,-0.014731,135.000000,362,515.5080
0,0.09928705744,3,1223.560,5323.080,854.569,7,3,6.061240,2.054050,3687.040000,13.515800,0.001728,0.001422,146.310000,453,515.8350
0,0.10436873854,3,1881.990,5044.850,1351.190,8,3,5.037900,7.432430,-2184.710000,20.991600,0.005279,0.006262,235.620000,387,517.4670
0,0.11536240810,2,2866.310,3939.370,540.477,7,3,6.004610,-4.756760,-2260.360000,21.611600,-0.000601,0.006096,22.249000,346,520.9640
0,0.11811966010,3,2301.000,4229.900,1080.950,8,1,6.167650,3.756760,8635.280000,23.132200,0.006386,-0.002316,249.444000,378,519.6830
0,0.11909521937,3,1761.740,4053.580,1455.280,7,3,6.577890,-2.054050,18324.700000,7.653050,-0.000208,-0.010813,150.255000,404,518.6690
0,0.14727517472,2,2301.000,3605.430,540.477,7,3,6.217830,-4.567570,-10398.600000,14.506400,-0.001793,-0.007395,75.068600,312,519.8070
0,0.13715226889,2,2840.720,3021.360,854.569,7,3,6.353110,-2.783780,5136.500000,16.601500,0.000782,-0.006708,63.434900,342,521.7780
0,0.13715226889,2,2840.720,3021.360,854.569,7,3,6.353110,-2.783780,5136.500000,16.601500,0.000782,-0.006708,63.434900,342,521.7780
0,0.11114483311,2,2840.720,2972.620,1337.610,7,1,6.187360,1.297300,-6759.050000,8.159010,-0.000539,-0.003875,234.462000,387,521.7980
0,0.10933470083,2,2599.070,3287.590,1162.340,7,3,5.721240,2.486490,310.358000,15.845200,-0.001625,0.006432,229.764000,386,521.2140
0,0.08941632565,2,2840.720,3337.200,764.350,7,3,9.526730,-16.432400,-350247.000000,11.348100,-0.001202,-0.057311,48.366500,317,521.6520
0,0.11255037863,2,4053.580,1881.990,1146.520,7,3,6.590450,1.783780,-20033.800000,14.244200,-0.000174,0.005132,156.801000,315,525.7520
0,0.09394456399,2,4594.050,1223.560,191.087,7,3,9.408090,-2.621620,3708.090000,3.814070,0.000000,0.000000,270.000000,285,527.3710
0,0.12034218589,2,4777.190,1351.190,382.175,7,3,5.421530,2.378380,-1977.630000,21.189200,0.000122,-0.004689,295.463000,366,528.0270
0,0.07628867742,2,4399.160,2735.960,191.087,7,3,5.317490,-0.702703,4740.170000,26.217600,-0.002477,0.001326,23.962500,376,526.2080
0,0.12214938847,2,4957.240,2654.670,540.477,7,3,8.545480,-5.162160,-39804.600000,8.104440,0.000820,-0.009834,110.556000,348,527.2220
0,0.09855477501,2,5247.080,2136.420,427.284,7,3,8.026000,-2.216220,11048.100000,7.594640,-0.003246,0.016667,270.000000,347,529.2300
0,0.12592558630,2,5408.150,1540.600,955.437,7,3,6.552130,-3.837840,-2013.870000,21.680900,-0.002201,-0.000088,56.976100,346,530.0760
0,0.12123150546,3,955.437,9554.370,2066.930,7,1,5.858080,-3.810810,-853.902000,18.456400,-0.005767,0.005264,92.862400,450,504.3850
0,0.07475381556,3,688.975,9235.670,1910.870,7,1,5.260480,5.945950,1649.460000,16.527800,0.003553,0.003260,231.843000,483,504.1810
0,0.15482065885,3,810.715,8588.310,2394.320,7,3,5.118610,7.945950,-75617.700000,20.439300,0.006297,-0.002648,349.695000,571,502.3820
0,0.08527053165,3,191.087,7954.840,1881.990,7,3,5.683640,-0.297297,12694.700000,17.083100,-0.003105,0.007954,229.399000,475,503.1920
0,0.08931189108,3,270.238,6753.260,2136.420,7,3,5.955630,6.000000,698.937000,6.853220,0.000502,0.004978,303.690000,546,502.6530
0,0.05254283193,3,955.437,4871.790,3380.680,7,2,5.969240,1.540540,10005.100000,17.012000,0.001919,0.001907,209.358000,590,501.8380
0,0.11655767545,3,2031.290,4030.990,3151.490,7,1,8.685590,-4.189190,-54795.200000,5.128710,0.000322,-0.022198,111.801000,547,502.2640
0,0.12584753513,2,688.975,8109.400,604.271,7,3,5.083640,-0.432432,11.804100,28.280300,-0.002564,0.002848,73.810800,448,506.8640
0,0.09224290864,2,0.000,8641.290,1208.540,7,3,7.356500,-7.891890,5016.330000,6.721370,0.002177,-0.028284,135.000000,410,506.3450
0,0.09385866640,2,1223.560,7420.490,0.000,7,3,4.954130,13.486500,3157.540000,13.824700,0.002924,0.018631,241.699000,408,509.1310
0,0.09385866640,2,1223.560,7420.490,0.000,7,3,4.954130,13.486500,3157.540000,13.824700,0.002924,0.018631,241.699000,408,509.1310
0,0.09645430830,2,1643.800,7276.390,191.087,7,3,6.175680,12.027000,-6301.550000,4.857530,0.003128,0.028160,258.690000,450,508.5130
0,0.09437687776,2,1891.670,7210.860,854.569,7,3,5.597850,-4.324320,-1205.360000,24.748600,-0.000504,0.002666,139.399000,433,507.4690
0,0.11264661334,2,2301.000,6308.780,1812.810,7,3,7.853940,-3.270270,-52206.800000,8.159010,-0.000597,-0.018956,234.462000,510,507.0060
0,0.10143968872,3,2735.960,5969.760,2324.680,7,1,6.171530,5.810810,2344.220000,4.262690,-0.001763,0.038759,116.565000,477,507.7540
0,0.07213142808,3,3763.990,5404.770,2735.960,7,3,5.940320,1.378380,-850.368000,12.225100,-0.000519,0.005128,270.000000,481,510.3360
0,0.15275892954,3,3081.190,6153.490,1761.740,7,3,6.361830,-2.135140,-1112.160000,31.244200,0.002549,-0.000312,69.075500,464,509.8360
0,0.12935915441,3,2599.070,6409.270,1080.950,7,3,7.628710,-2.783780,-3992.810000,8.935630,0.000632,-0.000635,212.005000,511,510.7570
0,0.11804264708,2,2161.910,6522.210,854.569,7,3,5.452970,-12.810800,1560.380000,31.809700,-0.005904,0.002076,30.699700,415,511.3890
0,0.12480647888,3,2066.930,6352.040,955.437,7,3,6.475970,-0.837838,1904.270000,3.931100,-0.003602,0.044703,255.964000,435,513.2770
0,0.11905930558,3,2866.310,5511.800,1881.990,7,3,6.665880,0.189189,3679.250000,13.262700,0.001865,-0.003866,98.130100,424,517.1760
0,0.10009256553,3,3110.680,5620.050,1802.710,7,1,7.565490,-7.405410,-46561.500000,11.348100,-0.001506,-0.022489,265.236000,473,513.3900
0,0.13482484453,3,3554.430,5541.530,2031.290,7,3,6.161770,0.243243,1736.920000,13.069200,-0.002406,0.006427,201.038000,487,512.6870
0,0.15593864114,3,4190.870,5044.850,2654.670,7,3,6.457380,-6.648650,-8667.850000,17.752800,-0.005115,0.013290,51.340200,382,512.5590
0,0.10138905308,3,4719.510,4323.810,3807.390,7,3,5.243810,-1.162160,825.454000,34.838700,-0.006127,0.003149,73.300800,405,511.9040
0,0.12408944068,3,2599.070,4746.510,3444.880,7,3,6.039910,-4.189190,-716.270000,18.648200,-0.002432,0.001887,302.905000,578,505.1360
0,0.13471002844,3,4509.820,4323.810,3670.670,7,3,5.684110,12.405400,777.192000,6.918170,0.001897,0.016069,164.055000,487,509.6140
0,0.12566876792,2,4894.230,3920.790,3380.680,7,3,6.862900,-6.081080,3920.020000,19.290000,-0.000467,-0.015873,270.000000,440,510.3150
0,0.11389294414,3,5353.860,3650.720,3180.330,7,3,8.027730,-12.675700,5418.530000,19.471200,-0.003892,-0.005720,278.130000,369,513.4840
0,0.14631187600,3,5198.140,4030.990,3768.830,7,3,6.645870,-13.405400,14534.600000,29.260100,-0.001138,-0.008840,22.751000,363,514.5500
0,0.12058217603,3,4746.510,4323.810,3242.860,7,3,7.000470,-2.648650,-1869.130000,12.225100,-0.001556,0.000000,180.000000,419,515.4520
0,0.11218657359,3,3821.750,4601.990,2702.380,7,3,5.207180,6.000000,4387.430000,13.824700,-0.000901,0.008513,118.301000,391,517.5280
0,0.09521303981,2,3939.370,4456.890,2916.820,7,3,5.336000,3.486490,-4509.320000,17.662300,0.000083,0.008423,47.121100,348,520.4720
0,0.09273572129,2,2161.910,5350.450,1223.560,7,3,5.830410,3.081080,358.369000,9.646220,-0.000512,0.003143,191.310000,377,517.6050
0,0.12563039601,3,3650.720,4203.920,1455.280,7,3,9.286720,-9.162160,45779.900000,3.438910,-0.000468,-0.093872,123.690000,304,521.8490
0,0.11264898596,3,4460.980,4125.010,1540.600,7,1,6.355350,4.432430,-3542.590000,5.128710,0.000246,0.003415,248.199000,311,523.8520
0,0.14104721503,2,4982.950,3402.210,3287.590,7,1,8.473590,-7.243240,-16834.900000,6.017280,-0.001639,-0.015811,198.435000,349,522.1710
0,0.13213140659,3,5134.530,3507.900,3287.590,7,3,6.427520,-2.783780,-119.127000,12.536400,-0.002305,-0.008843,102.995000,373,520.0000
0,0.13788113218,2,6042.710,2972.620,2563.710,7,3,6.398790,-3.351350,4278.500000,13.421500,-0.001813,-0.008040,192.095000,380,514.9020
0,0.14890214876,2,6268.130,2570.820,2031.290,7,3,5.737180,-2.540540,-61596.800000,26.742300,-0.003770,0.014915,55.784300,382,513.9490
0,0.14890214876,2,6268.130,2570.820,2031.290,7,3,5.737180,-2.540540,-61596.800000,26.742300,-0.003770,0.014915,55.784300,382,513.9490
0,0.13777615969,2,6215.480,2570.820,2031.290,7,3,7.616930,-4.837840,-18337.900000,5.128710,-0.003464,0.008111,68.198600,377,510.6510
0,0.11589765436,2,6624.980,2308.920,1575.750,7,3,7.286320,-1.162160,1517.670000,3.438910,-0.001148,0.009956,146.310000,422,506.8340
0,0.13478743625,2,7193.110,1709.140,1114.220,7,3,5.996580,10.513500,715.267000,6.853220,0.003932,0.040536,123.690000,426,510.2430
0,0.11067328385,2,7162.590,1621.430,1080.950,7,3,6.161360,0.837838,2120.950000,13.166300,0.000185,0.001519,175.914000,417,513.1990
0,0.09688052226,2,7172.780,1891.670,1881.990,7,3,6.608540,-7.864860,-18847.300000,17.662300,-0.002248,-0.004054,276.009000,327,521.4450
0,0.10649755545,2,6622.220,2136.420,1967.370,7,3,5.326270,-1.783780,1468.680000,22.619900,-0.002179,-0.000017,106.260000,358,522.8800
0,0.12562634216,3,6238.940,2178.730,2031.290,7,3,5.260450,13.621600,-138.148000,15.609500,0.002542,0.011690,72.646000,325,524.5520
0,0.10985594816,2,6215.480,2702.380,1881.990,7,1,6.106650,7.135140,-358.803000,6.017280,-0.001475,0.014230,288.435000,315,528.2190
0,0.10057851296,2,5271.380,3265.300,810.715,7,3,7.591690,-2.297300,-37679.300000,5.128710,0.000322,-0.022198,291.801000,261,527.1900
0,0.10283330026,2,7026.200,2236.620,1029.040,7,3,5.532390,8.864870,-2940.750000,11.348100,0.003759,-0.000496,138.366000,267,531.8310
0,0.08791953623,2,6755.960,1948.720,1575.750,7,3,6.731940,2.702700,7546.420000,7.653050,0.000674,0.007251,209.745000,308,529.0100
0,0.12132071466,2,7491.500,1080.950,854.569,7,3,9.258860,-5.918920,138304.000000,10.759600,-0.000636,0.003531,127.875000,264,526.9460
0,0.11266289834,2,7836.910,1029.040,854.569,7,3,5.430480,4.594590,-2673.380000,11.499500,0.000165,0.023716,214.992000,335,525.7540
0,0.10625301300,2,8111.650,955.437,955.437,7,3,6.931670,0.108108,-725.723000,12.225100,-0.000519,0.005128,180.000000,279,524.2180
0,0.09702931272,2,9188.110,191.087,270.238,7,3,6.020570,1.675680,2720.340000,25.796000,0.000780,-0.005658,316.397000,280,528.8700
0,0.08573401867,2,10965.500,1761.740,1761.740,7,3,7.289880,3.459460,3704.660000,13.640300,0.001578,0.011231,254.055000,359,530.5360
0,0.10526315790,2,11351.600,2432.150,2178.730,7,3,6.096130,1.783780,18412.600000,17.083100,0.001815,-0.003148,220.601000,394,527.9540
0,0.09114034141,2,9743.580,810.715,540.477,7,3,8.038320,-4.432430,9971.200000,10.176500,-0.002338,-0.004909,158.199000,334,516.1350
0,0.12877764040,2,10809.500,1910.870,1643.800,7,3,6.692440,0.783784,95.605100,18.879200,0.003433,-0.010226,316.975000,469,519.9410
0,0.10800525693,2,11793.400,2872.670,1910.870,7,3,5.933260,2.108110,144.649000,6.379370,0.000545,0.019876,116.565000,498,526.5030
0,0.09007794857,2,9862.780,955.437,688.975,7,3,8.018650,-11.783800,-6842.260000,15.423200,-0.001882,-0.044743,295.017000,338,524.0360
0,0.13282850309,2,11079.800,2031.290,2136.420,7,3,7.363200,2.216220,-2067.330000,8.935630,0.001619,0.028187,212.005000,365,535.2220
0,0.15855680156,2,11620.300,2570.820,2599.070,7,3,6.907970,-0.729730,7055.890000,13.326500,0.000694,-0.007872,230.711000,439,535.8210
0,0.09346650337,2,11732.800,2966.470,2782.270,7,3,5.243260,9.594590,-355.981000,12.260100,0.003028,0.005519,212.471000,396,541.1450
0,0.11621805971,2,12477.900,3605.430,3710.250,7,3,7.687940,1.540540,4917.040000,10.046800,0.000455,0.019258,221.186000,380,541.2050
0,0.09732141978,2,6238.940,1621.430,1540.600,7,3,6.007500,0.189189,-1623.310000,15.179700,-0.001253,-0.001005,169.380000,362,532.0710
0,0.06861531328,2,6666.190,1621.430,1208.540,7,3,8.975190,-16.702700,-56344.500000,8.735690,-0.000082,-0.046449,257.471000,276,531.6880
0,0.09238329879,2,6624.980,955.437,1802.710,7,3,5.372350,10.567600,79.651000,12.638200,-0.001976,0.026830,221.987000,343,533.9050
0,0.10700538427,2,7952.540,270.238,1492.440,7,3,6.499230,-4.459460,3507.410000,13.326500,0.000010,0.004644,129.289000,299,538.4790
0,0.09767596179,2,8752.550,1080.950,688.975,7,3,8.043440,1.054050,-16437.600000,14.244200,0.001928,0.000415,293.199000,322,541.6950
0,0.10221587889,2,9788.450,2178.730,427.284,7,1,5.832980,6.081080,-8390.240000,17.594100,0.004300,0.008871,273.013000,325,545.7230
0,0.09225451811,2,10551.400,3021.360,1223.560,7,3,5.792410,10.000000,-4239.000000,11.348100,0.001412,0.000840,221.634000,333,548.8540
0,0.12288335372,6,11773.200,3840.810,2394.320,7,3,6.049750,3.648650,1217.890000,10.176500,0.005699,-0.020917,291.801000,317,553.7750
0,0.15456581273,6,13950.700,2866.310,2031.290,7,2,10.231600,0.459459,1536.740000,0.954841,0.000555,0.000000,270.000000,238,562.8030
0,0.14932702864,6,13417.000,2599.070,1391.140,7,3,9.271880,-2.648650,-28973.300000,5.385980,-0.001645,-0.005893,135.000000,230,563.5740
0,0.15190077320,6,13608.900,3402.210,1920.400,7,2,10.014000,-0.783784,15587.300000,0.954841,-0.000555,-0.066667,180.000000,263,560.3130
0,0.12716016991,2,7263.840,191.087,1643.800,7,3,5.649180,3.054050,-123593.000000,17.294400,0.000739,-0.000941,105.524000,367,536.5580
0,0.10615126819,2,6624.980,0.000,1208.540,7,3,6.139650,-0.648649,2338.460000,13.166300,-0.000180,0.003207,184.086000,328,534.4110
0,0.09669732190,2,6955.690,427.284,974.358,7,3,5.181640,2.108110,-2822.690000,27.360300,-0.000775,0.002138,345.069000,318,535.8270
0,0.13190957611,2,9908.950,2332.520,1528.700,7,3,8.221660,-6.324320,14768.800000,3.438910,-0.005313,0.005689,303.690000,292,546.1470
0,0.11549514779,2,10952.200,2301.000,2484.140,7,3,7.638550,-10.540500,10806.700000,3.438910,-0.007183,-0.055470,236.310000,361,550.1930
0,0.12253434280,2,13377.500,3444.880,1281.850,7,3,7.342880,-2.729730,-7745.090000,8.735690,-0.000574,0.000255,130.601000,244,557.5500
0,0.13747988526,2,12837.000,2417.090,1337.610,7,3,7.487610,-5.810810,2340.080000,12.772600,-0.001680,-0.014068,162.897000,267,554.2740
0,0.12931863197,2,11620.300,1162.340,1114.220,7,3,6.057410,6.864860,406.220000,6.654430,0.002722,0.009524,90.000000,429,549.5150
0,0.13041268296,2,10945.500,1632.650,1730.370,7,3,9.492860,-7.459460,8635.080000,9.508660,0.000406,-0.012479,185.711000,309,549.3760
0,0.13528890355,2,10134.800,382.175,540.477,7,1,6.300260,-1.891890,-2180.080000,21.242600,-0.001508,0.010509,59.036200,268,545.1560
0,0.10305846432,2,5271.380,1146.520,1281.850,7,3,7.445730,-1.945950,3614.030000,7.233840,-0.001393,0.011244,203.199000,290,529.1570
0,0.10663557058,2,5945.240,955.437,1146.520,7,3,6.025980,7.783780,-4067.620000,11.348100,0.002250,0.013020,318.366000,295,531.3260
0,0.10417266870,2,8107.150,1281.850,0.000,7,3,6.222060,5.891890,4812.040000,10.759600,0.001102,0.023118,37.875000,231,535.3030
0,0.11046797874,2,10809.500,688.975,191.087,7,3,7.537100,-2.486490,-2513.230000,11.795700,-0.001862,0.001525,118.610000,220,543.7970
0,0.12682507672,2,13162.900,3840.810,2840.720,7,3,6.528100,-1.432430,-608.740000,2.862410,-0.003874,0.022222,180.000000,360,546.7330
0,0.12420417187,2,12993.900,4601.990,2840.720,7,3,9.114620,-11.918900,272169.000000,4.044690,0.002481,-0.129636,315.000000,257,552.7860
0,0.10225745158,2,13207.200,3990.020,2058.070,7,3,7.066330,4.351350,-318.480000,12.364600,0.001045,0.012628,188.746000,268,552.9850
0,0.12412702333,2,13108.700,3444.880,955.437,7,3,7.820770,-8.189190,23953.200000,3.931100,-0.003926,-0.015218,165.964000,212,554.7120
0,0.10301267262,2,12000.500,4477.320,1709.140,7,3,5.479000,12.189200,-505.112000,12.260100,0.001766,0.016858,265.601000,285,559.1140
0,0.19687321654,6,10777.400,3513.100,2513.360,7,2,9.420260,-0.081081,-145112.000000,4.763640,0.000462,0.001067,233.130000,284,564.1170
0,0.12684371517,6,10823.000,3650.720,1967.370,7,2,9.228530,0.594595,6359.730000,1.350220,0.000000,0.047141,225.000000,259,565.7080
0,0.19120387861,6,10716.200,3402.210,1643.800,7,2,8.368920,-0.216216,1519.040000,3.438910,0.000638,-0.001422,123.690000,241,567.9430
0,0.19120387861,6,10716.200,3402.210,1643.800,7,2,8.368920,-0.216216,1519.040000,3.438910,0.000638,-0.001422,123.690000,241,567.9430
0,0.16425773290,6,10263.700,1029.040,1540.600,4,2,10.347000,1.000000,1271.510000,0.954841,0.000555,0.066667,180.000000,203,574.8380
0,0.15894079437,6,6496.970,1281.850,974.358,4,2,8.445900,2.054050,-37334.800000,11.348100,0.004149,-0.008095,274.764000,230,578.0810
0,0.15903871301,6,7691.120,1223.560,270.238,7,2,8.802310,2.648650,-1758.920000,2.134300,0.000333,0.035777,116.565000,272,566.5640
0,0.17546966785,6,9571.550,573.262,810.715,4,6,9.654930,-11.891900,110171.000000,10.430800,-0.001975,-0.018899,354.806000,312,562.3390
0,0.12218936443,6,10426.100,1575.750,270.238,7,3,6.688220,-3.594590,25976.300000,17.012000,-0.000347,-0.007780,150.642000,232,560.4070
0,0.09150590268,2,13417.000,4173.410,2990.990,7,3,5.728090,3.243240,3665.600000,13.640300,-0.000077,-0.004233,164.055000,308,549.9440
0,0.08832634551,2,13459.100,4477.320,2866.310,7,3,6.394440,4.567570,2554.640000,28.632100,0.003692,0.003228,257.661000,335,543.1950
0,0.11624346832,2,12296.600,3180.330,3180.330,7,3,6.659350,-1.486490,-8479.500000,17.842700,-0.000836,-0.002166,158.749000,460,536.4960
0,0.12736740114,3,4012.840,1223.560,688.975,4,3,6.338360,5.216220,414.997000,3.438910,0.003018,-0.022757,236.310000,689,496.9550
0,0.08963830551,2,5191.110,191.087,1114.220,4,3,5.958930,6.027030,-14739.500000,23.674200,0.004574,0.001626,261.254000,659,494.2440
0,0.11303855510,2,6162.380,540.477,1910.870,4,3,5.396630,4.945950,-22745.500000,20.532800,-0.002930,0.011009,122.276000,640,492.2440
0,0.09351813798,2,6499.780,270.238,1802.710,7,3,5.014570,12.513500,6387.010000,17.083100,0.000422,0.009273,220.601000,632,493.6040
0,0.07236322449,2,5554.700,688.975,688.975,4,1,6.736310,1.756760,-2910.640000,15.288500,0.003075,-0.014567,142.431000,536,496.6710
0,0.14360471830,2,4727.240,1802.710,427.284,4,3,6.569380,-3.783780,628.264000,18.941600,-0.000022,-0.003161,150.945000,601,500.0270
0,0.11094707375,2,6409.270,955.437,787.874,4,3,7.833240,-7.297300,-41884.600000,8.049470,-0.000539,-0.011785,135.000000,467,498.1590
0,0.09390479135,2,7794.870,540.477,1223.560,4,3,5.429410,2.135140,1362.570000,19.370800,0.001351,0.003324,185.440000,555,497.1540
0,0.09870781497,2,9622.920,1208.540,1223.560,4,2,7.930670,-4.648650,-7003.010000,12.260100,-0.003696,-0.007339,85.601300,508,492.6830
0,0.05984590380,2,10516.800,2840.720,427.284,7,3,5.462690,3.621620,-2837.140000,21.260400,0.001161,0.009164,279.866000,543,485.0680
0,0.08472258566,2,10757.000,4190.870,1881.990,4,3,5.626670,-6.000000,5201.700000,22.989800,-0.001734,0.000000,315.000000,685,479.3840
0,0.09603824097,3,8357.750,2228.440,1377.950,4,3,4.884300,12.729700,-451.169000,21.680900,0.004800,0.011503,236.976000,671,486.9550
0,0.09589808292,2,9371.080,573.262,955.437,7,3,5.398010,8.297300,-77994.400000,20.439300,0.004644,0.005724,259.695000,461,498.9880
0,0.09716203105,2,8461.960,382.175,382.175,4,3,5.557200,8.000000,-2492.160000,21.189200,0.002841,-0.001876,295.463000,467,504.7940
0,0.11398530610,3,13600.800,787.874,1351.190,7,6,6.205610,0.459459,-372.150000,15.609500,0.000927,0.006227,287.354000,430,507.4350
0,0.17378016879,3,13107.300,810.715,1492.440,7,6,5.782530,1.486490,1840.080000,13.069200,-0.000003,0.004799,111.038000,464,500.9750
0,0.14684406172,3,12189.200,810.715,1540.600,7,3,5.606640,8.054050,-1110.660000,15.042400,0.006928,0.000318,119.745000,583,492.2410
0,0.12725264504,3,12562.500,1528.700,1910.870,7,3,5.720940,4.783780,-1946.600000,18.196600,0.006501,0.005665,120.466000,595,477.3550
0,0.16660214324,3,11544.600,854.569,1208.540,7,3,7.351680,-0.405405,-3781.580000,15.369500,-0.001992,0.000000,14.036200,507,477.4660
0,0.14234682092,3,9251.470,2417.090,1891.670,7,3,6.866370,-3.297300,-5703.930000,15.042400,-0.002063,-0.008015,82.875000,522,458.2090
0,0.11431324859,3,8588.310,2293.050,1223.560,7,3,7.519410,-0.648649,45628.000000,20.098000,0.001136,-0.006785,300.069000,453,463.9300
0,0.12949868912,3,8305.160,2228.440,540.477,7,3,5.136930,-3.918920,-9763.900000,39.521200,-0.003284,0.003286,278.130000,458,472.8680
0,0.13697020837,2,6849.890,3605.430,427.284,7,2,7.126290,2.135140,-899.967000,6.017280,0.001093,0.010541,288.435000,509,462.9050
0,0.13974621763,2,5748.520,2549.420,1761.740,7,2,7.239280,-0.081081,2522.970000,6.721370,-0.000697,-0.003394,81.869900,566,466.8060
0,0.16384206088,2,6955.690,3675.640,955.437,7,2,7.191570,1.324320,478.489000,6.379370,0.001200,-0.005963,26.565100,535,474.5150
0,0.11074524650,2,7982.330,2972.620,427.284,7,1,7.341690,-5.027030,27011.900000,13.915800,-0.003823,0.005661,222.274000,409,483.3760
0,0.13575227306,2,7645.880,3287.590,1281.850,7,3,7.004950,8.837840,6852.120000,13.915800,0.001860,0.025426,227.726000,487,488.9570
0,0.15734566970,2,6698.970,3021.360,2031.290,7,2,7.090100,-0.054054,-78082.400000,11.038500,-0.000173,0.003783,160.017000,551,483.6860
0,0.12492013790,2,5435.080,1391.140,2228.440,7,3,5.651390,8.837840,-298305.000000,10.999200,0.004822,-0.003363,120.964000,621,484.9880
0,0.13878706075,2,5846.150,1337.610,2228.440,4,3,5.768090,1.243240,5616.470000,23.021500,0.001133,0.004425,281.310000,582,488.5240
0,0.13532918159,2,8675.030,2840.720,1351.190,4,6,6.251200,3.567570,4197.920000,10.388900,0.001586,0.006061,360.000000,554,501.1490
0,0.13562671972,2,9969.560,3081.190,1208.540,7,6,10.539500,-10.378400,-156576.000000,8.935630,-0.002305,-0.016595,237.995000,397,511.7010
0,0.16449295471,2,7743.170,1351.190,1910.870,7,2,8.941590,0.972973,-2532.810000,5.788830,0.001168,0.004739,189.462000,485,503.4150
0,0.19440470283,2,6646.990,688.975,1528.700,7,3,5.119200,7.189190,729.935000,19.310300,0.001612,0.010381,115.346000,439,497.4360
0,0.16449295471,2,7743.170,1351.190,1910.870,7,2,8.941590,0.972973,-2532.810000,5.788830,0.001168,0.004739,189.462000,485,503.4150
0,0.18207718009,2,8232.300,810.715,1351.190,4,2,6.796870,0.324324,4073.220000,10.176500,-0.000731,-0.001921,291.801000,490,509.8500
0,0.16844303318,2,8956.680,1337.610,1948.720,4,2,7.793310,-0.513514,-3166150.000000,10.999200,0.000000,0.000000,329.036000,510,523.2850
0,0.15114704374,2,9380.820,1540.600,2178.730,4,6,7.444610,4.216220,1125.140000,15.845200,0.002383,0.006230,273.366000,441,529.1450
0,0.18139272170,2,11452.500,1812.810,1528.700,7,2,7.804140,1.270270,1539.670000,6.379370,0.001418,0.001988,116.565000,471,539.4230
0,0.15526762003,2,6580.730,2872.670,1351.190,7,2,6.357110,4.864860,651.795000,9.646220,-0.000614,0.003771,101.310000,658,394.3570
0,0.15370448805,2,6224.290,1920.400,787.874,7,3,6.176540,-0.243243,-13815.100000,17.571300,0.001444,0.003509,90.000000,576,389.9100
0,0.13203758493,2,5926.790,688.975,1351.190,7,2,6.686710,1.621620,1993.000000,6.918170,0.002164,0.004665,164.055000,668,383.2130
0,0.15643215722,2,5077.320,191.087,1351.190,7,6,9.198850,-2.783780,18485.800000,13.640300,-0.000481,-0.006998,344.055000,633,383.7500
0,0.15643215722,2,5077.320,191.087,1351.190,7,6,9.198850,-2.783780,18485.800000,13.640300,-0.000481,-0.006998,344.055000,633,383.7500
0,0.13024181096,2,5257.510,1146.520,382.175,7,6,6.140350,12.459500,-808.743000,12.048300,0.002662,0.028314,308.660000,600,388.6910
0,0.11630876065,2,5726.250,2484.140,540.477,7,3,5.919680,2.243240,1521.470000,13.134000,0.000000,0.000000,180.000000,621,395.2120
0,0.13900716017,2,4365.830,1812.810,604.271,7,3,8.144920,-2.297300,61113.100000,26.360100,-0.002224,-0.004971,160.346000,517,395.7460
0,0.11741759948,2,4229.900,854.569,1223.560,7,1,8.379610,1.621620,1525.860000,10.219400,-0.000855,0.008060,236.310000,571,390.1520
0,0.16252336200,2,3203.210,573.262,2136.420,7,2,7.610730,-0.648649,331.020000,9.462320,0.000853,-0.012000,323.130000,660,392.0260
0,0.13163614560,2,2910.560,1351.190,1891.670,7,2,6.944680,0.027027,-4111.150000,11.795700,0.000860,0.003592,331.390000,627,399.3980
0,0.13074558791,5,2066.930,382.175,1632.650,7,3,7.002880,-3.945950,-129253.000000,11.038500,0.000387,-0.010643,199.983000,529,406.0820
